RULE_ID,RULE_TYPE,SOURCE_ZONES,DEST_ZONES,ALLOWED_PORTS,REQUIRES,LOGGING,REMARK,misconfig_prob,is_misconfigured,last_changed_by,last_changed_on,change_complexity
RULE_00731,allow,SERVER_LAN,CLOUD,3306,mfa,False,auto generated allow rule,0.011,False,audit_bot,2024-03-28,medium
RULE_00732,segmentation,PARTNER_VPN,USER_LAN,3306,none,False,auto generated segmentation rule,0.309,True,cloud_admin,2024-08-15,high
RULE_00733,deny,USER_LAN,OT,53,mfa,False,auto generated deny rule,0.358,True,cloud_admin,2024-10-07,high
RULE_00734,deny,USER_LAN,USER_LAN,22,none,False,auto generated deny rule,0.124,False,cloud_admin,2025-07-30,low
RULE_00735,deny,PARTNER_VPN,CLOUD,restricted,none,True,auto generated deny rule,0.376,True,auto_gen,2025-10-03,low
RULE_00736,monitor,EXTERNAL,SERVER_LAN,any,none,False,auto generated monitor rule,0.289,True,secops,2023-07-24,high
RULE_00737,deny,DMZ,CLOUD,restricted,vpn,True,auto generated deny rule,0.354,True,secops,2022-09-17,high
RULE_00738,segmentation,USER_LAN,CLOUD,53,mfa,False,auto generated segmentation rule,0.263,False,secops,2022-12-25,medium
RULE_00739,allow,CLOUD,EXTERNAL,3306,vpn,True,auto generated allow rule,0.012,False,secops,2025-03-02,medium
RULE_00740,cloud_boundary,USER_LAN,PARTNER_VPN,"80,443",vpn,True,auto generated cloud_boundary rule,0.193,False,auto_gen,2022-12-26,medium
RULE_00741,deny,MGMT,EXTERNAL,restricted,vpn,False,auto generated deny rule,0.177,False,secops,2023-06-01,medium
RULE_00742,allow,OT,CLOUD,"80,443",vpn,True,auto generated allow rule,0.209,False,audit_bot,2024-08-05,high
RULE_00743,segmentation,MGMT,PARTNER_VPN,"8080,8443",mfa,False,auto generated segmentation rule,0.193,False,secops,2024-06-17,high
RULE_00744,deny,USER_LAN,MGMT,"8080,8443",tls,True,auto generated deny rule,0.365,True,cloud_admin,2025-06-02,high
RULE_00745,allow,SERVER_LAN,EXTERNAL,3306,tls,False,auto generated allow rule,0.278,False,auto_gen,2023-05-01,high
RULE_00746,cloud_boundary,MGMT,CLOUD,3306,none,True,auto generated cloud_boundary rule,0.261,False,cloud_admin,2024-02-01,high
RULE_00747,deny,MGMT,PARTNER_VPN,"8080,8443",tls,True,auto generated deny rule,0.215,False,auto_gen,2023-08-28,low
RULE_00748,cloud_boundary,PARTNER_VPN,DMZ,any,tls,True,auto generated cloud_boundary rule,0.128,False,audit_bot,2023-05-03,high
RULE_00749,allow,USER_LAN,SERVER_LAN,53,none,True,auto generated allow rule,0.114,False,secops,2024-10-14,medium
RULE_00750,monitor,USER_LAN,USER_LAN,"80,443",none,True,auto generated monitor rule,0.026,False,secops,2024-12-25,low
RULE_00751,segmentation,OT,PARTNER_VPN,22,tls,False,auto generated segmentation rule,0.005,False,secops,2025-04-06,high
RULE_00752,allow,DMZ,EXTERNAL,"8080,8443",mfa,False,auto generated allow rule,0.284,True,secops,2024-09-12,medium
RULE_00753,segmentation,PARTNER_VPN,EXTERNAL,"8080,8443",none,True,auto generated segmentation rule,0.099,False,secops,2022-12-23,high
RULE_00754,segmentation,OT,USER_LAN,restricted,none,True,auto generated segmentation rule,0.029,False,cloud_admin,2025-10-20,medium
RULE_00755,deny,PARTNER_VPN,PARTNER_VPN,"8080,8443",vpn,False,auto generated deny rule,0.138,False,secops,2024-09-27,low
RULE_00756,cloud_boundary,OT,USER_LAN,22,vpn,True,auto generated cloud_boundary rule,0.248,False,auto_gen,2023-11-10,medium
RULE_00757,monitor,PARTNER_VPN,SERVER_LAN,"8080,8443",tls,False,auto generated monitor rule,0.389,True,audit_bot,2022-11-15,medium
RULE_00758,allow,CLOUD,OT,53,mfa,True,auto generated allow rule,0.382,True,secops,2023-04-23,medium
RULE_00759,cloud_boundary,EXTERNAL,USER_LAN,any,tls,False,auto generated cloud_boundary rule,0.292,True,cloud_admin,2022-12-01,low
RULE_00760,monitor,OT,DMZ,3306,none,False,auto generated monitor rule,0.04,False,netadmin,2025-03-27,medium
RULE_00761,cloud_boundary,CLOUD,CLOUD,restricted,tls,True,auto generated cloud_boundary rule,0.209,False,auto_gen,2024-09-23,high
RULE_00762,allow,USER_LAN,EXTERNAL,22,none,True,auto generated allow rule,0.29,True,audit_bot,2024-03-29,medium
RULE_00763,deny,CLOUD,EXTERNAL,3306,mfa,True,auto generated deny rule,0.182,False,secops,2025-10-19,medium
RULE_00764,monitor,USER_LAN,EXTERNAL,3306,vpn,True,auto generated monitor rule,0.248,False,netadmin,2024-06-14,low
RULE_00765,segmentation,MGMT,CLOUD,"80,443",tls,False,auto generated segmentation rule,0.074,False,netadmin,2023-07-28,low
RULE_00766,deny,USER_LAN,SERVER_LAN,3306,mfa,True,auto generated deny rule,0.072,False,audit_bot,2025-08-03,low
RULE_00767,monitor,DMZ,USER_LAN,"80,443",vpn,False,auto generated monitor rule,0.119,False,cloud_admin,2024-11-14,low
RULE_00768,deny,OT,USER_LAN,"8080,8443",tls,False,auto generated deny rule,0.203,False,cloud_admin,2024-11-29,low
RULE_00769,deny,DMZ,MGMT,"80,443",none,False,auto generated deny rule,0.327,True,audit_bot,2025-10-13,low
RULE_00770,allow,OT,PARTNER_VPN,22,mfa,True,auto generated allow rule,0.246,False,netadmin,2025-11-15,medium
RULE_00771,allow,OT,PARTNER_VPN,"80,443",mfa,False,auto generated allow rule,0.11,False,audit_bot,2025-02-04,medium
RULE_00772,monitor,DMZ,MGMT,"80,443",tls,False,auto generated monitor rule,0.283,True,netadmin,2023-02-01,high
RULE_00773,monitor,PARTNER_VPN,PARTNER_VPN,"80,443",tls,False,auto generated monitor rule,0.048,False,secops,2023-05-21,medium
RULE_00774,segmentation,MGMT,CLOUD,22,mfa,False,auto generated segmentation rule,0.288,True,secops,2023-09-02,medium
RULE_00775,allow,OT,MGMT,any,tls,True,auto generated allow rule,0.043,False,auto_gen,2024-12-26,medium
RULE_00776,monitor,PARTNER_VPN,EXTERNAL,3306,tls,False,auto generated monitor rule,0.27,False,auto_gen,2024-12-31,medium
RULE_00777,segmentation,DMZ,MGMT,any,tls,True,auto generated segmentation rule,0.151,False,cloud_admin,2025-08-29,medium
RULE_00778,monitor,EXTERNAL,USER_LAN,any,vpn,False,auto generated monitor rule,0.017,False,auto_gen,2024-07-03,medium
RULE_00779,deny,CLOUD,DMZ,restricted,vpn,True,auto generated deny rule,0.325,True,audit_bot,2024-03-11,medium
RULE_00780,segmentation,PARTNER_VPN,USER_LAN,3306,vpn,True,auto generated segmentation rule,0.322,True,secops,2023-02-03,low
RULE_00781,monitor,EXTERNAL,PARTNER_VPN,any,none,True,auto generated monitor rule,0.362,True,netadmin,2024-06-22,low
RULE_00782,segmentation,MGMT,PARTNER_VPN,22,vpn,False,auto generated segmentation rule,0.25,False,netadmin,2024-07-16,medium
RULE_00783,cloud_boundary,PARTNER_VPN,DMZ,any,mfa,True,auto generated cloud_boundary rule,0.037,False,auto_gen,2025-12-01,high
RULE_00784,cloud_boundary,SERVER_LAN,SERVER_LAN,any,none,False,auto generated cloud_boundary rule,0.005,False,netadmin,2024-09-03,high
RULE_00785,segmentation,CLOUD,OT,"80,443",mfa,False,auto generated segmentation rule,0.335,True,cloud_admin,2024-01-16,high
RULE_00786,segmentation,SERVER_LAN,DMZ,any,tls,False,auto generated segmentation rule,0.108,False,audit_bot,2023-01-01,low
RULE_00787,monitor,DMZ,EXTERNAL,22,vpn,False,auto generated monitor rule,0.233,False,secops,2024-11-04,medium
RULE_00788,allow,PARTNER_VPN,USER_LAN,"80,443",none,False,auto generated allow rule,0.091,False,audit_bot,2025-11-02,high
RULE_00789,segmentation,CLOUD,EXTERNAL,restricted,none,True,auto generated segmentation rule,0.386,True,auto_gen,2025-07-22,high
RULE_00790,cloud_boundary,EXTERNAL,SERVER_LAN,53,mfa,True,auto generated cloud_boundary rule,0.156,False,audit_bot,2022-11-29,high
RULE_00791,monitor,EXTERNAL,OT,"8080,8443",mfa,False,auto generated monitor rule,0.369,True,cloud_admin,2025-08-28,low
RULE_00792,monitor,OT,SERVER_LAN,53,mfa,False,auto generated monitor rule,0.065,False,audit_bot,2022-10-29,high
RULE_00793,cloud_boundary,SERVER_LAN,SERVER_LAN,any,mfa,True,auto generated cloud_boundary rule,0.381,True,netadmin,2025-06-30,high
RULE_00794,allow,USER_LAN,MGMT,53,none,True,auto generated allow rule,0.121,False,netadmin,2024-01-18,low
RULE_00795,cloud_boundary,CLOUD,MGMT,3306,mfa,True,auto generated cloud_boundary rule,0.082,False,audit_bot,2023-08-20,medium
RULE_00796,deny,CLOUD,OT,22,tls,True,auto generated deny rule,0.373,True,auto_gen,2024-05-27,high
RULE_00797,deny,USER_LAN,USER_LAN,any,vpn,True,auto generated deny rule,0.201,False,netadmin,2023-11-21,low
RULE_00798,segmentation,USER_LAN,OT,53,none,True,auto generated segmentation rule,0.245,False,secops,2025-08-14,high
RULE_00799,allow,CLOUD,OT,"80,443",none,False,auto generated allow rule,0.232,False,cloud_admin,2024-04-06,low
RULE_00800,monitor,MGMT,OT,22,none,False,auto generated monitor rule,0.301,True,auto_gen,2023-01-07,low
RULE_00801,cloud_boundary,DMZ,EXTERNAL,3306,mfa,True,auto generated cloud_boundary rule,0.069,False,cloud_admin,2024-03-28,high
RULE_00802,deny,DMZ,DMZ,any,tls,True,auto generated deny rule,0.004,False,auto_gen,2023-07-17,low
RULE_00803,cloud_boundary,EXTERNAL,PARTNER_VPN,"80,443",none,False,auto generated cloud_boundary rule,0.06,False,audit_bot,2023-10-27,low
RULE_00804,deny,CLOUD,OT,53,tls,True,auto generated deny rule,0.103,False,netadmin,2022-11-30,medium
RULE_00805,segmentation,MGMT,OT,3306,vpn,False,auto generated segmentation rule,0.145,False,audit_bot,2024-04-22,low
RULE_00806,deny,MGMT,DMZ,"80,443",mfa,True,auto generated deny rule,0.025,False,cloud_admin,2025-05-16,medium
RULE_00807,segmentation,SERVER_LAN,MGMT,53,none,True,auto generated segmentation rule,0.115,False,auto_gen,2025-07-25,medium
RULE_00808,cloud_boundary,MGMT,MGMT,22,tls,True,auto generated cloud_boundary rule,0.355,True,cloud_admin,2025-12-09,high
RULE_00809,segmentation,CLOUD,USER_LAN,"8080,8443",none,True,auto generated segmentation rule,0.14,False,netadmin,2022-11-10,high
RULE_00810,deny,SERVER_LAN,OT,"8080,8443",vpn,False,auto generated deny rule,0.073,False,audit_bot,2023-05-23,high
RULE_00811,cloud_boundary,CLOUD,CLOUD,22,vpn,True,auto generated cloud_boundary rule,0.38,True,audit_bot,2023-10-15,medium
RULE_00812,segmentation,CLOUD,OT,any,vpn,True,auto generated segmentation rule,0.175,False,netadmin,2023-11-22,high
RULE_00813,deny,PARTNER_VPN,USER_LAN,"80,443",vpn,False,auto generated deny rule,0.054,False,auto_gen,2023-01-08,high
RULE_00814,deny,CLOUD,MGMT,3306,mfa,True,auto generated deny rule,0.252,False,audit_bot,2024-03-19,high
RULE_00815,cloud_boundary,CLOUD,DMZ,"80,443",mfa,False,auto generated cloud_boundary rule,0.127,False,netadmin,2022-10-05,medium
RULE_00816,segmentation,SERVER_LAN,CLOUD,53,none,False,auto generated segmentation rule,0.183,False,auto_gen,2023-08-08,high
RULE_00817,cloud_boundary,DMZ,MGMT,"80,443",mfa,False,auto generated cloud_boundary rule,0.145,False,audit_bot,2023-11-23,low
RULE_00818,segmentation,MGMT,PARTNER_VPN,"80,443",mfa,True,auto generated segmentation rule,0.179,False,secops,2025-02-20,high
RULE_00819,segmentation,USER_LAN,EXTERNAL,"8080,8443",mfa,True,auto generated segmentation rule,0.383,True,secops,2025-11-16,high
RULE_00820,monitor,EXTERNAL,CLOUD,"8080,8443",vpn,False,auto generated monitor rule,0.11,False,secops,2025-05-06,medium
RULE_00821,monitor,EXTERNAL,EXTERNAL,53,mfa,False,auto generated monitor rule,0.123,False,cloud_admin,2025-06-08,medium
RULE_00822,segmentation,OT,DMZ,"8080,8443",vpn,False,auto generated segmentation rule,0.094,False,cloud_admin,2023-10-12,high
RULE_00823,deny,EXTERNAL,OT,3306,mfa,True,auto generated deny rule,0.327,True,netadmin,2023-09-04,high
RULE_00824,segmentation,OT,PARTNER_VPN,53,none,True,auto generated segmentation rule,0.2,False,secops,2023-01-18,medium
RULE_00825,allow,DMZ,DMZ,22,mfa,False,auto generated allow rule,0.244,False,audit_bot,2023-04-13,low
RULE_00826,allow,SERVER_LAN,EXTERNAL,53,mfa,True,auto generated allow rule,0.131,False,netadmin,2024-09-10,high
RULE_00827,monitor,SERVER_LAN,OT,"80,443",mfa,True,auto generated monitor rule,0.231,False,cloud_admin,2025-08-09,medium
RULE_00828,deny,PARTNER_VPN,EXTERNAL,"8080,8443",vpn,False,auto generated deny rule,0.352,True,secops,2024-07-20,medium
RULE_00829,deny,MGMT,EXTERNAL,53,vpn,True,auto generated deny rule,0.273,False,secops,2024-09-10,low
RULE_00830,segmentation,PARTNER_VPN,USER_LAN,restricted,tls,False,auto generated segmentation rule,0.003,False,audit_bot,2024-07-09,medium
RULE_00831,monitor,USER_LAN,MGMT,"8080,8443",tls,False,auto generated monitor rule,0.206,False,cloud_admin,2025-12-09,low
RULE_00832,deny,SERVER_LAN,EXTERNAL,"80,443",vpn,False,auto generated deny rule,0.296,True,audit_bot,2025-04-30,medium
RULE_00833,deny,OT,USER_LAN,restricted,vpn,False,auto generated deny rule,0.074,False,secops,2022-09-18,high
RULE_00834,monitor,MGMT,OT,"8080,8443",mfa,True,auto generated monitor rule,0.088,False,audit_bot,2025-08-20,low
RULE_00835,allow,MGMT,USER_LAN,any,none,True,auto generated allow rule,0.003,False,cloud_admin,2024-01-26,medium
RULE_00836,allow,CLOUD,DMZ,any,tls,False,auto generated allow rule,0.085,False,auto_gen,2022-10-29,high
RULE_00837,cloud_boundary,USER_LAN,SERVER_LAN,"8080,8443",none,False,auto generated cloud_boundary rule,0.387,True,netadmin,2023-07-01,high
RULE_00838,deny,DMZ,PARTNER_VPN,53,mfa,True,auto generated deny rule,0.273,False,netadmin,2022-12-22,medium
RULE_00839,segmentation,EXTERNAL,OT,53,vpn,True,auto generated segmentation rule,0.193,False,netadmin,2025-11-24,low
RULE_00840,deny,CLOUD,USER_LAN,restricted,tls,False,auto generated deny rule,0.139,False,netadmin,2024-08-05,low
RULE_00841,monitor,DMZ,PARTNER_VPN,53,tls,False,auto generated monitor rule,0.204,False,netadmin,2024-12-31,medium
RULE_00842,segmentation,SERVER_LAN,DMZ,22,mfa,True,auto generated segmentation rule,0.244,False,audit_bot,2024-04-08,medium
RULE_00843,monitor,SERVER_LAN,SERVER_LAN,any,tls,False,auto generated monitor rule,0.209,False,audit_bot,2023-07-10,medium
RULE_00844,allow,EXTERNAL,EXTERNAL,3306,mfa,False,auto generated allow rule,0.024,False,secops,2023-03-25,high
RULE_00845,deny,MGMT,USER_LAN,restricted,none,True,auto generated deny rule,0.383,True,audit_bot,2024-07-29,low
RULE_00846,allow,PARTNER_VPN,EXTERNAL,53,mfa,True,auto generated allow rule,0.324,True,netadmin,2025-09-20,low
RULE_00847,monitor,CLOUD,DMZ,any,vpn,True,auto generated monitor rule,0.059,False,cloud_admin,2023-05-10,high
RULE_00848,monitor,MGMT,PARTNER_VPN,53,none,False,auto generated monitor rule,0.287,True,secops,2024-10-25,high
RULE_00849,allow,MGMT,MGMT,53,vpn,False,auto generated allow rule,0.259,False,cloud_admin,2023-11-14,high
RULE_00850,cloud_boundary,CLOUD,SERVER_LAN,"8080,8443",none,True,auto generated cloud_boundary rule,0.201,False,cloud_admin,2024-11-08,high
RULE_00851,monitor,OT,MGMT,"80,443",vpn,False,auto generated monitor rule,0.323,True,audit_bot,2023-03-20,medium
RULE_00852,allow,MGMT,SERVER_LAN,"80,443",tls,False,auto generated allow rule,0.305,True,cloud_admin,2022-11-17,high
RULE_00853,allow,DMZ,CLOUD,"80,443",mfa,False,auto generated allow rule,0.122,False,cloud_admin,2024-05-19,high
RULE_00854,allow,SERVER_LAN,DMZ,3306,none,True,auto generated allow rule,0.036,False,cloud_admin,2022-10-25,high
RULE_00855,allow,DMZ,EXTERNAL,53,tls,False,auto generated allow rule,0.139,False,audit_bot,2024-12-01,low
RULE_00856,cloud_boundary,SERVER_LAN,USER_LAN,3306,mfa,False,auto generated cloud_boundary rule,0.047,False,cloud_admin,2024-06-19,medium
RULE_00857,cloud_boundary,DMZ,DMZ,53,none,False,auto generated cloud_boundary rule,0.198,False,auto_gen,2025-11-28,low
RULE_00858,segmentation,EXTERNAL,DMZ,3306,none,False,auto generated segmentation rule,0.174,False,audit_bot,2025-05-15,high
RULE_00859,allow,MGMT,DMZ,3306,vpn,False,auto generated allow rule,0.296,True,audit_bot,2022-12-26,low
RULE_00860,allow,SERVER_LAN,PARTNER_VPN,3306,tls,False,auto generated allow rule,0.378,True,cloud_admin,2025-01-29,medium
RULE_00861,allow,USER_LAN,EXTERNAL,any,vpn,True,auto generated allow rule,0.001,False,auto_gen,2025-10-28,low
RULE_00862,deny,MGMT,SERVER_LAN,22,vpn,False,auto generated deny rule,0.094,False,cloud_admin,2023-01-03,high
RULE_00863,cloud_boundary,PARTNER_VPN,DMZ,22,none,False,auto generated cloud_boundary rule,0.351,True,auto_gen,2022-11-26,medium
RULE_00864,segmentation,EXTERNAL,SERVER_LAN,"80,443",mfa,False,auto generated segmentation rule,0.281,True,audit_bot,2024-06-21,medium
RULE_00865,segmentation,EXTERNAL,MGMT,any,vpn,False,auto generated segmentation rule,0.014,False,netadmin,2024-03-16,medium
RULE_00866,cloud_boundary,OT,CLOUD,3306,vpn,False,auto generated cloud_boundary rule,0.334,True,netadmin,2025-12-08,medium
RULE_00867,deny,SERVER_LAN,OT,"80,443",mfa,False,auto generated deny rule,0.371,True,audit_bot,2024-08-28,medium
RULE_00868,deny,USER_LAN,OT,3306,none,True,auto generated deny rule,0.07,False,netadmin,2023-10-22,low
RULE_00869,cloud_boundary,DMZ,PARTNER_VPN,53,none,True,auto generated cloud_boundary rule,0.015,False,audit_bot,2023-12-07,low
RULE_00870,cloud_boundary,PARTNER_VPN,PARTNER_VPN,"8080,8443",mfa,True,auto generated cloud_boundary rule,0.211,False,secops,2025-09-04,medium
RULE_00871,monitor,USER_LAN,USER_LAN,"8080,8443",mfa,True,auto generated monitor rule,0.323,True,audit_bot,2025-06-27,medium
RULE_00872,segmentation,CLOUD,MGMT,"8080,8443",none,False,auto generated segmentation rule,0.055,False,auto_gen,2024-01-18,low
RULE_00873,cloud_boundary,PARTNER_VPN,MGMT,"8080,8443",mfa,True,auto generated cloud_boundary rule,0.104,False,auto_gen,2023-05-26,low
RULE_00874,monitor,MGMT,OT,3306,mfa,False,auto generated monitor rule,0.039,False,auto_gen,2025-12-02,medium
RULE_00875,deny,MGMT,OT,22,tls,False,auto generated deny rule,0.294,True,netadmin,2025-02-27,high
RULE_00876,allow,EXTERNAL,DMZ,restricted,mfa,True,auto generated allow rule,0.122,False,auto_gen,2024-10-10,high
RULE_00877,segmentation,MGMT,SERVER_LAN,22,vpn,True,auto generated segmentation rule,0.075,False,netadmin,2023-06-09,medium
RULE_00878,monitor,CLOUD,DMZ,"80,443",tls,True,auto generated monitor rule,0.201,False,netadmin,2025-11-21,low
RULE_00879,allow,EXTERNAL,OT,"80,443",mfa,False,auto generated allow rule,0.309,True,cloud_admin,2025-06-07,low
RULE_00880,cloud_boundary,DMZ,DMZ,"80,443",none,True,auto generated cloud_boundary rule,0.015,False,auto_gen,2024-03-23,low
RULE_00881,segmentation,SERVER_LAN,EXTERNAL,"80,443",mfa,True,auto generated segmentation rule,0.382,True,netadmin,2023-01-15,low
RULE_00882,allow,CLOUD,MGMT,22,vpn,False,auto generated allow rule,0.008,False,auto_gen,2025-09-15,high
RULE_00883,deny,MGMT,PARTNER_VPN,3306,vpn,False,auto generated deny rule,0.319,True,netadmin,2023-03-06,low
RULE_00884,cloud_boundary,SERVER_LAN,OT,22,mfa,False,auto generated cloud_boundary rule,0.171,False,netadmin,2023-12-09,low
RULE_00885,segmentation,USER_LAN,DMZ,any,tls,False,auto generated segmentation rule,0.346,True,cloud_admin,2022-12-15,high
RULE_00886,monitor,CLOUD,USER_LAN,3306,tls,True,auto generated monitor rule,0.195,False,cloud_admin,2023-03-05,low
RULE_00887,monitor,OT,OT,"80,443",mfa,False,auto generated monitor rule,0.223,False,secops,2024-01-22,medium
RULE_00888,deny,CLOUD,EXTERNAL,22,tls,False,auto generated deny rule,0.242,False,secops,2023-05-21,low
RULE_00889,deny,CLOUD,MGMT,22,none,False,auto generated deny rule,0.123,False,netadmin,2024-07-28,low
RULE_00890,deny,DMZ,CLOUD,3306,tls,True,auto generated deny rule,0.114,False,auto_gen,2023-04-12,low
RULE_00891,allow,SERVER_LAN,EXTERNAL,3306,none,False,auto generated allow rule,0.222,False,netadmin,2024-12-26,low
RULE_00892,monitor,USER_LAN,EXTERNAL,3306,vpn,False,auto generated monitor rule,0.307,True,netadmin,2023-07-12,high
RULE_00893,monitor,OT,MGMT,"80,443",mfa,True,auto generated monitor rule,0.345,True,cloud_admin,2023-08-20,low
RULE_00894,monitor,DMZ,CLOUD,22,vpn,True,auto generated monitor rule,0.0,False,secops,2022-10-10,medium
RULE_00895,cloud_boundary,PARTNER_VPN,MGMT,3306,none,False,auto generated cloud_boundary rule,0.292,True,audit_bot,2025-01-11,high
RULE_00896,deny,EXTERNAL,DMZ,3306,mfa,False,auto generated deny rule,0.09,False,audit_bot,2025-10-29,high
RULE_00897,monitor,CLOUD,OT,"80,443",vpn,False,auto generated monitor rule,0.092,False,auto_gen,2024-10-14,low
RULE_00898,allow,USER_LAN,DMZ,"8080,8443",mfa,True,auto generated allow rule,0.1,False,auto_gen,2025-09-27,low
