node_id,type,zone,vlan,criticality,has_edr,is_exposed_to_internet,os_family,role,monitoring_level,policy_violation,is_hard_target,is_misconfigured_asset,is_bridge_asset
N01731,fw,CLOUD,160,4,True,False,Embedded,email,medium,False,False,False,False
N01732,cloud_resource,CLOUD,161,4,True,False,ESXi,domain_controller,low,False,False,False,False
N01733,plc,CLOUD,162,1,False,False,CiscoIOS,app,low,False,False,True,False
N01734,plc,CLOUD,163,2,True,False,Embedded,hmi,low,False,False,False,True
N01735,proxy,CLOUD,164,3,False,False,Linux,database,low,False,False,False,False
N01736,router,CLOUD,165,3,True,False,Embedded,hmi,none,False,False,False,False
N01737,fw,CLOUD,166,2,False,False,CiscoIOS,web,none,False,False,False,False
N01738,app,CLOUD,167,5,True,False,ESXi,web,medium,False,True,False,False
N01739,cloud_resource,CLOUD,168,3,True,False,ESXi,jump_host,low,False,False,False,False
N01740,cloud_resource,CLOUD,169,1,False,False,Embedded,monitoring,medium,False,False,False,False
N01741,cloud_resource,CLOUD,160,3,True,False,CiscoIOS,idp,low,False,False,False,True
N01742,plc,CLOUD,161,3,True,False,CiscoIOS,hmi,none,False,False,False,False
N01743,svc_account,CLOUD,162,2,True,False,Embedded,jump_host,medium,False,False,False,False
N01744,plc,CLOUD,163,4,True,False,CiscoIOS,email,low,False,False,True,False
N01745,host,CLOUD,164,2,False,False,Linux,monitoring,none,False,False,False,False
N01746,app,CLOUD,165,4,True,False,CiscoIOS,domain_controller,medium,False,False,False,False
N01747,cloud_resource,CLOUD,166,3,True,False,Linux,idp,medium,False,False,False,False
N01748,iot,CLOUD,167,3,True,False,Windows,jump_host,high,False,False,False,False
N01749,proxy,CLOUD,168,1,True,False,Unknown,app,low,False,False,False,False
N01750,iot,CLOUD,169,1,False,False,CiscoIOS,app,medium,False,False,False,False
N01751,cloud_resource,PARTNER_VPN,170,2,True,False,ESXi,database,medium,False,False,False,False
N01752,router,PARTNER_VPN,171,3,True,False,Windows,jump_host,low,False,False,False,False
N01753,fw,PARTNER_VPN,172,3,True,False,ESXi,database,low,False,False,False,False
N01754,svc_account,PARTNER_VPN,173,1,True,False,Linux,domain_controller,high,False,False,False,False
N01755,iot,PARTNER_VPN,174,3,True,False,Windows,database,high,False,False,False,False
N01756,plc,PARTNER_VPN,175,3,False,False,Unknown,backup,none,False,False,False,False
N01757,plc,PARTNER_VPN,176,3,True,False,Windows,domain_controller,medium,False,False,False,False
N01758,proxy,PARTNER_VPN,177,4,True,False,Linux,domain_controller,low,False,False,False,False
N01759,iot,PARTNER_VPN,178,3,True,False,Windows,idp,none,False,False,True,False
N01760,db,PARTNER_VPN,179,1,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01761,svc_account,PARTNER_VPN,170,3,True,False,Linux,monitoring,medium,False,False,False,False
N01762,proxy,PARTNER_VPN,171,2,True,False,Windows,backup,low,False,False,False,False
N01763,fw,PARTNER_VPN,172,1,False,False,Linux,monitoring,low,False,False,True,False
N01764,cloud_resource,PARTNER_VPN,173,2,True,False,ESXi,domain_controller,low,False,False,False,False
N01765,db,PARTNER_VPN,174,1,True,False,Linux,web,medium,False,False,True,False
N01766,iot,PARTNER_VPN,175,2,True,False,Windows,domain_controller,low,False,False,False,False
N01767,plc,PARTNER_VPN,176,4,False,False,ESXi,app,low,False,False,False,False
N01768,app,PARTNER_VPN,177,4,True,False,Embedded,hmi,low,False,False,False,False
N01769,db,PARTNER_VPN,178,4,True,False,Unknown,hmi,low,False,False,False,False
N01770,db,PARTNER_VPN,179,4,True,False,Linux,email,high,False,False,False,False
N01771,router,PARTNER_VPN,170,4,True,False,Linux,jump_host,low,False,False,False,False
N01772,iot,PARTNER_VPN,171,3,True,False,Windows,idp,none,False,False,False,False
N01773,svc_account,PARTNER_VPN,172,2,True,True,Unknown,monitoring,none,False,False,False,False
N01774,proxy,PARTNER_VPN,173,1,False,True,Embedded,email,none,False,False,False,False
N01775,cloud_resource,PARTNER_VPN,174,4,True,False,Unknown,monitoring,medium,False,False,False,False
N01776,fw,PARTNER_VPN,175,3,True,True,Windows,monitoring,high,True,False,False,False
N01777,app,PARTNER_VPN,176,3,True,False,Embedded,jump_host,none,False,False,False,False
N01778,host,PARTNER_VPN,177,1,True,False,Linux,app,low,False,False,False,False
N01779,app,PARTNER_VPN,178,1,True,False,ESXi,backup,none,False,False,False,False
N01780,host,PARTNER_VPN,179,2,True,False,Embedded,monitoring,low,False,False,False,True
N01781,proxy,PARTNER_VPN,170,2,False,False,CiscoIOS,jump_host,none,False,False,False,False
N01782,host,PARTNER_VPN,171,1,True,False,ESXi,domain_controller,low,False,False,False,False
N01783,svc_account,PARTNER_VPN,172,2,True,False,Windows,backup,medium,False,False,False,False
N01784,cloud_resource,PARTNER_VPN,173,3,False,False,ESXi,idp,high,False,False,False,False
N01785,router,PARTNER_VPN,174,1,True,False,Unknown,web,low,False,False,True,False
N01786,fw,PARTNER_VPN,175,1,True,False,CiscoIOS,hmi,low,False,False,False,False
N01787,host,PARTNER_VPN,176,2,False,False,Embedded,idp,medium,False,False,False,False
N01788,iot,PARTNER_VPN,177,5,True,False,Windows,jump_host,high,False,True,False,False
N01789,app,PARTNER_VPN,178,3,True,True,ESXi,web,low,False,False,False,False
N01790,svc_account,PARTNER_VPN,179,1,False,True,Windows,web,low,False,False,False,False
N01791,proxy,PARTNER_VPN,170,1,False,False,Unknown,domain_controller,low,False,False,True,False
N01792,app,PARTNER_VPN,171,1,True,False,CiscoIOS,app,medium,False,False,False,False
N01793,app,PARTNER_VPN,172,4,True,False,CiscoIOS,email,low,False,False,False,False
N01794,svc_account,PARTNER_VPN,173,2,False,True,Linux,backup,low,True,False,False,False
N01795,app,PARTNER_VPN,174,4,True,False,Unknown,web,none,False,False,False,False
N01796,fw,PARTNER_VPN,175,5,True,False,CiscoIOS,domain_controller,high,False,True,False,False
N01797,app,PARTNER_VPN,176,4,False,False,Windows,backup,low,False,False,False,True
N01798,proxy,PARTNER_VPN,177,1,True,False,Windows,web,none,False,False,False,False
N01799,proxy,PARTNER_VPN,178,2,True,False,CiscoIOS,idp,medium,False,False,False,False
N01800,iot,PARTNER_VPN,179,2,True,False,Windows,backup,low,False,False,False,False
N01801,router,PARTNER_VPN,170,1,True,False,Embedded,jump_host,low,False,False,False,False
N01802,router,PARTNER_VPN,171,4,False,False,Linux,web,low,False,False,False,False
N01803,db,PARTNER_VPN,172,1,True,False,Embedded,backup,none,False,False,False,False
N01804,plc,PARTNER_VPN,173,4,False,False,Linux,idp,medium,False,False,False,False
N01805,proxy,PARTNER_VPN,174,3,True,False,Embedded,web,low,False,False,False,False
N01806,app,PARTNER_VPN,175,2,True,False,CiscoIOS,jump_host,medium,False,False,False,False
N01807,fw,PARTNER_VPN,176,3,False,False,Linux,database,low,False,False,False,False
N01808,cloud_resource,PARTNER_VPN,177,3,True,False,Unknown,backup,low,False,False,False,False
N01809,iot,PARTNER_VPN,178,1,True,False,Linux,app,low,False,False,False,False
N01810,app,PARTNER_VPN,179,1,True,False,Unknown,backup,low,False,False,False,False
N01811,fw,PARTNER_VPN,170,1,True,False,Windows,jump_host,medium,False,False,False,False
N01812,iot,PARTNER_VPN,171,4,False,False,ESXi,web,low,False,False,False,False
N01813,host,PARTNER_VPN,172,4,True,False,Unknown,jump_host,none,False,False,False,False
N01814,proxy,PARTNER_VPN,173,3,True,False,Windows,app,low,False,False,False,False
N01815,plc,PARTNER_VPN,174,2,False,False,Linux,web,medium,False,False,False,False
N01816,app,PARTNER_VPN,175,1,True,False,Windows,database,low,False,False,True,False
N01817,cloud_resource,PARTNER_VPN,176,2,True,False,ESXi,idp,medium,False,False,False,False
N01818,cloud_resource,PARTNER_VPN,177,4,True,False,CiscoIOS,database,low,False,False,False,False
N01819,router,PARTNER_VPN,178,4,True,True,Linux,database,none,False,False,False,False
N01820,cloud_resource,PARTNER_VPN,179,2,True,False,CiscoIOS,monitoring,medium,False,False,False,False
N01821,app,PARTNER_VPN,170,3,True,False,CiscoIOS,monitoring,none,False,False,True,False
N01822,svc_account,PARTNER_VPN,171,2,False,False,Windows,web,none,False,False,False,False
N01823,plc,PARTNER_VPN,172,2,True,False,Unknown,idp,low,False,False,False,False
N01824,app,PARTNER_VPN,173,3,True,False,Unknown,email,low,False,False,False,False
N01825,svc_account,PARTNER_VPN,174,4,True,False,Linux,backup,low,False,False,False,False
N01826,router,PARTNER_VPN,175,3,True,False,ESXi,backup,low,False,False,False,False
N01827,db,PARTNER_VPN,176,1,True,False,Embedded,jump_host,low,False,False,False,False
N01828,db,PARTNER_VPN,177,2,True,False,Embedded,app,low,False,False,False,False
N01829,router,PARTNER_VPN,178,2,True,False,CiscoIOS,idp,high,False,False,False,False
N01830,cloud_resource,PARTNER_VPN,179,1,True,False,Windows,web,none,False,False,False,False
N01831,router,PARTNER_VPN,170,4,True,True,Embedded,monitoring,low,False,False,False,False
N01832,svc_account,PARTNER_VPN,171,3,False,False,Linux,app,low,False,False,False,False
N01833,fw,PARTNER_VPN,172,3,True,False,Windows,web,low,False,False,False,False
N01834,fw,PARTNER_VPN,173,3,True,False,Windows,app,none,False,False,False,False
N01835,iot,PARTNER_VPN,174,2,True,False,CiscoIOS,monitoring,none,False,False,False,False
N01836,svc_account,PARTNER_VPN,175,1,True,True,ESXi,database,none,False,False,True,False
N01837,iot,PARTNER_VPN,176,4,True,False,Linux,database,high,False,False,False,False
N01838,svc_account,PARTNER_VPN,177,2,True,False,Windows,email,medium,False,False,False,False
N01839,plc,PARTNER_VPN,178,4,True,False,ESXi,backup,low,False,False,False,False
N01840,iot,PARTNER_VPN,179,1,True,False,Unknown,domain_controller,medium,False,False,False,False
N01841,svc_account,PARTNER_VPN,170,4,False,False,Windows,email,low,False,False,False,False
N01842,iot,PARTNER_VPN,171,2,False,False,Embedded,backup,low,False,False,False,False
N01843,svc_account,PARTNER_VPN,172,2,False,False,Linux,idp,low,False,False,False,False
N01844,cloud_resource,PARTNER_VPN,173,2,True,False,Linux,hmi,none,False,False,False,False
N01845,router,PARTNER_VPN,174,1,False,False,Unknown,web,high,False,False,True,False
N01846,plc,PARTNER_VPN,175,3,True,False,Embedded,monitoring,medium,False,False,False,False
N01847,iot,PARTNER_VPN,176,1,False,False,Unknown,app,none,False,False,True,False
N01848,host,PARTNER_VPN,177,2,True,False,Unknown,web,none,False,False,False,False
N01849,plc,PARTNER_VPN,178,3,True,False,CiscoIOS,database,low,False,False,False,False
N01850,host,PARTNER_VPN,179,4,False,False,Embedded,email,high,False,False,False,False
N01851,proxy,PARTNER_VPN,170,2,True,False,Linux,domain_controller,none,False,False,False,False
N01852,plc,PARTNER_VPN,171,1,True,False,Unknown,jump_host,medium,False,False,False,False
N01853,router,PARTNER_VPN,172,4,True,False,CiscoIOS,app,none,False,False,False,False
N01854,app,PARTNER_VPN,173,4,True,False,Unknown,app,low,False,False,False,False
N01855,svc_account,PARTNER_VPN,174,1,True,False,CiscoIOS,monitoring,medium,False,False,False,False
N01856,plc,PARTNER_VPN,175,4,True,False,Linux,idp,high,False,False,False,False
N01857,svc_account,PARTNER_VPN,176,2,False,False,ESXi,web,medium,False,False,False,False
N01858,db,PARTNER_VPN,177,1,True,False,Embedded,monitoring,low,False,False,True,False
N01859,host,PARTNER_VPN,178,4,False,False,Linux,idp,medium,False,False,False,False
N01860,host,PARTNER_VPN,179,2,True,False,ESXi,database,none,False,False,False,False
N01861,iot,PARTNER_VPN,170,4,True,False,Embedded,idp,medium,False,False,False,False
N01862,db,PARTNER_VPN,171,2,True,False,Linux,jump_host,medium,False,False,False,False
N01863,cloud_resource,PARTNER_VPN,172,2,True,False,Embedded,idp,medium,False,False,False,False
N01864,proxy,PARTNER_VPN,173,2,False,False,Linux,domain_controller,low,False,False,False,False
N01865,proxy,PARTNER_VPN,174,1,True,False,Linux,app,low,False,False,False,False
N01866,iot,PARTNER_VPN,175,4,True,False,Linux,backup,low,False,False,False,False
N01867,db,PARTNER_VPN,176,4,False,False,Windows,backup,low,False,False,False,False
N01868,host,PARTNER_VPN,177,4,False,False,CiscoIOS,app,low,False,False,False,False
N01869,cloud_resource,PARTNER_VPN,178,4,False,False,CiscoIOS,web,medium,False,False,False,False
N01870,svc_account,PARTNER_VPN,179,4,True,False,Unknown,jump_host,high,False,False,False,False
N01871,proxy,PARTNER_VPN,170,4,True,False,Linux,jump_host,medium,False,False,False,False
N01872,proxy,PARTNER_VPN,171,4,True,False,Embedded,database,low,False,False,True,True
N01873,router,PARTNER_VPN,172,1,True,False,Embedded,web,low,False,False,False,False
N01874,svc_account,PARTNER_VPN,173,4,True,False,Unknown,domain_controller,low,False,False,False,False
N01875,plc,PARTNER_VPN,174,3,True,False,ESXi,idp,medium,False,False,False,False
N01876,router,PARTNER_VPN,175,2,True,False,CiscoIOS,web,low,False,False,False,False
N01877,router,PARTNER_VPN,176,1,True,False,Windows,web,low,False,False,False,False
N01878,svc_account,PARTNER_VPN,177,2,True,False,CiscoIOS,email,none,False,False,False,False
N01879,iot,PARTNER_VPN,178,1,False,True,ESXi,idp,medium,False,False,True,False
N01880,fw,PARTNER_VPN,179,5,True,False,Unknown,jump_host,high,False,True,False,False
N01881,router,PARTNER_VPN,170,3,False,False,Windows,hmi,low,False,False,False,False
N01882,db,PARTNER_VPN,171,2,True,False,CiscoIOS,app,high,False,False,True,False
N01883,host,PARTNER_VPN,172,4,True,False,Windows,database,none,False,False,False,False
N01884,app,PARTNER_VPN,173,3,True,False,Unknown,monitoring,low,False,False,False,False
N01885,fw,PARTNER_VPN,174,4,True,False,Embedded,domain_controller,low,False,False,False,False
N01886,router,PARTNER_VPN,175,2,False,False,Linux,email,medium,False,False,False,False
N01887,iot,PARTNER_VPN,176,1,True,False,Windows,hmi,medium,False,False,False,False
N01888,host,PARTNER_VPN,177,3,True,False,Unknown,web,low,False,False,True,False
N01889,app,PARTNER_VPN,178,4,True,True,Embedded,web,low,False,False,False,False
N01890,iot,PARTNER_VPN,179,2,True,False,Embedded,monitoring,none,False,False,False,False
N01891,app,PARTNER_VPN,170,2,True,False,Embedded,web,high,False,False,False,False
N01892,plc,PARTNER_VPN,171,3,True,False,Linux,web,high,False,False,False,False
N01893,cloud_resource,PARTNER_VPN,172,3,True,True,Linux,jump_host,low,False,False,False,False
N01894,cloud_resource,PARTNER_VPN,173,4,False,False,Windows,jump_host,high,False,False,False,False
N01895,plc,PARTNER_VPN,174,4,False,False,Windows,backup,low,False,False,False,False
N01896,db,PARTNER_VPN,175,4,True,False,CiscoIOS,jump_host,high,False,False,False,False
N01897,router,PARTNER_VPN,176,4,True,False,Embedded,app,low,False,False,False,False
N01898,host,PARTNER_VPN,177,4,True,False,Windows,backup,medium,False,False,False,False
N01899,plc,PARTNER_VPN,178,1,True,False,ESXi,database,medium,False,False,False,False
N01900,host,PARTNER_VPN,179,3,True,False,Windows,domain_controller,low,False,False,False,False
N01901,db,PARTNER_VPN,170,2,False,False,ESXi,database,low,False,False,False,False
N01902,proxy,PARTNER_VPN,171,1,True,False,Embedded,web,low,False,False,False,False
N01903,cloud_resource,PARTNER_VPN,172,2,False,False,Unknown,database,medium,False,False,False,False
N01904,router,PARTNER_VPN,173,1,True,False,CiscoIOS,email,low,False,False,False,False
N01905,cloud_resource,PARTNER_VPN,174,2,False,False,Windows,database,low,False,False,True,False
N01906,app,PARTNER_VPN,175,2,True,False,ESXi,backup,low,False,False,True,False
N01907,app,PARTNER_VPN,176,2,True,False,Linux,email,low,False,False,False,False
N01908,proxy,PARTNER_VPN,177,2,False,False,Linux,database,low,False,False,False,False
N01909,cloud_resource,PARTNER_VPN,178,2,True,False,ESXi,web,low,False,False,False,False
N01910,host,PARTNER_VPN,179,4,True,False,CiscoIOS,domain_controller,high,False,False,False,False
N01911,host,PARTNER_VPN,170,4,True,False,ESXi,backup,none,False,False,False,False
N01912,host,PARTNER_VPN,171,3,False,False,Unknown,backup,none,False,False,False,False
N01913,host,PARTNER_VPN,172,2,False,False,Windows,idp,none,False,False,False,False
N01914,app,PARTNER_VPN,173,1,True,False,Embedded,monitoring,low,False,False,False,False
N01915,svc_account,PARTNER_VPN,174,4,False,False,Windows,app,low,False,False,False,True
N01916,iot,PARTNER_VPN,175,2,True,False,Unknown,jump_host,medium,False,False,False,False
N01917,cloud_resource,PARTNER_VPN,176,2,False,False,CiscoIOS,hmi,medium,False,False,False,False
N01918,cloud_resource,PARTNER_VPN,177,3,False,False,Windows,app,low,False,False,False,False
N01919,svc_account,PARTNER_VPN,178,1,True,False,Embedded,web,low,False,False,False,False
N01920,iot,PARTNER_VPN,179,1,True,True,CiscoIOS,idp,medium,False,False,False,False
N01921,router,PARTNER_VPN,170,2,True,True,Unknown,email,medium,False,False,False,False
N01922,svc_account,PARTNER_VPN,171,3,True,False,CiscoIOS,jump_host,low,False,False,False,False
N01923,db,PARTNER_VPN,172,3,True,False,Linux,app,medium,False,False,False,False
N01924,fw,PARTNER_VPN,173,1,True,False,Embedded,email,none,False,False,False,False
N01925,proxy,PARTNER_VPN,174,2,True,False,Embedded,database,low,True,False,False,False
N01926,router,PARTNER_VPN,175,3,True,False,Windows,backup,medium,False,False,False,False
N01927,app,PARTNER_VPN,176,2,True,False,Linux,email,high,False,False,False,False
N01928,svc_account,PARTNER_VPN,177,2,True,False,Linux,database,high,False,False,False,False
N01929,router,PARTNER_VPN,178,5,False,False,CiscoIOS,backup,medium,False,True,False,False
N01930,app,PARTNER_VPN,179,1,False,False,CiscoIOS,domain_controller,none,False,False,False,False
N01931,host,PARTNER_VPN,170,1,False,False,CiscoIOS,email,low,False,False,False,False
N01932,app,PARTNER_VPN,171,2,True,False,Embedded,hmi,low,False,False,False,False
N01933,cloud_resource,PARTNER_VPN,172,1,True,False,ESXi,monitoring,low,False,False,False,False
N01934,router,PARTNER_VPN,173,2,False,False,CiscoIOS,jump_host,none,False,False,False,False
N01935,cloud_resource,PARTNER_VPN,174,1,True,False,Windows,hmi,medium,False,False,False,False
N01936,db,PARTNER_VPN,175,3,True,False,Linux,web,low,False,False,False,False
N01937,db,PARTNER_VPN,176,4,True,False,Linux,monitoring,low,False,False,True,False
N01938,host,PARTNER_VPN,177,3,True,False,Unknown,app,low,False,False,False,False
N01939,host,PARTNER_VPN,178,3,True,False,Windows,domain_controller,low,False,False,False,False
N01940,router,PARTNER_VPN,179,4,True,False,Windows,idp,low,False,False,False,False
N01941,cloud_resource,PARTNER_VPN,170,2,True,False,Windows,database,medium,False,False,False,False
N01942,fw,PARTNER_VPN,171,3,True,False,CiscoIOS,web,low,False,False,False,False
N01943,app,PARTNER_VPN,172,4,True,False,ESXi,domain_controller,low,False,False,False,False
N01944,fw,PARTNER_VPN,173,1,False,False,ESXi,monitoring,low,False,False,False,False
N01945,proxy,PARTNER_VPN,174,2,True,False,ESXi,database,high,False,False,False,False
N01946,svc_account,PARTNER_VPN,175,3,True,False,ESXi,email,low,False,False,False,True
N01947,plc,PARTNER_VPN,176,3,False,True,Linux,email,low,False,False,False,False
N01948,proxy,PARTNER_VPN,177,4,True,False,Embedded,email,medium,False,False,False,False
N01949,proxy,PARTNER_VPN,178,3,True,False,Embedded,app,medium,False,False,False,False
N01950,proxy,PARTNER_VPN,179,1,True,False,CiscoIOS,monitoring,none,False,False,False,False
N01951,svc_account,PARTNER_VPN,170,4,False,False,Embedded,email,low,False,False,False,False
N01952,proxy,PARTNER_VPN,171,4,True,False,Embedded,monitoring,high,False,False,False,False
N01953,router,PARTNER_VPN,172,3,True,False,Embedded,backup,medium,False,False,False,False
N01954,db,PARTNER_VPN,173,1,True,False,ESXi,web,high,False,False,False,False
N01955,fw,PARTNER_VPN,174,4,True,False,Unknown,hmi,low,False,False,False,False
N01956,proxy,PARTNER_VPN,175,2,False,False,CiscoIOS,database,none,False,False,False,False
N01957,cloud_resource,PARTNER_VPN,176,2,True,False,Embedded,database,low,False,False,True,False
N01958,cloud_resource,PARTNER_VPN,177,3,False,False,Linux,hmi,none,False,False,False,False
N01959,cloud_resource,PARTNER_VPN,178,3,True,True,Unknown,monitoring,low,False,False,True,False
N01960,proxy,PARTNER_VPN,179,2,True,False,Linux,database,low,False,False,False,False
N01961,host,PARTNER_VPN,170,2,True,False,Unknown,monitoring,medium,False,False,True,False
N01962,host,PARTNER_VPN,171,1,True,False,Unknown,monitoring,none,False,False,False,False
N01963,proxy,PARTNER_VPN,172,2,False,False,Windows,monitoring,low,False,False,False,False
N01964,cloud_resource,PARTNER_VPN,173,4,False,False,Unknown,backup,low,False,False,False,False
N01965,plc,PARTNER_VPN,174,2,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01966,proxy,PARTNER_VPN,175,5,True,False,Linux,email,medium,False,True,False,False
N01967,host,PARTNER_VPN,176,1,True,False,ESXi,idp,none,False,False,False,False
N01968,iot,PARTNER_VPN,177,1,True,False,Embedded,monitoring,none,False,False,False,False
N01969,iot,PARTNER_VPN,178,2,True,False,Linux,web,low,False,False,False,False
N01970,svc_account,PARTNER_VPN,179,2,True,False,ESXi,web,medium,True,False,False,False
N01971,proxy,PARTNER_VPN,170,3,True,False,Windows,domain_controller,medium,False,False,False,False
N01972,iot,PARTNER_VPN,171,4,True,False,ESXi,hmi,none,False,False,False,False
N01973,router,PARTNER_VPN,172,1,False,False,CiscoIOS,hmi,low,False,False,False,False
N01974,fw,PARTNER_VPN,173,3,True,False,Windows,backup,low,False,False,False,False
N01975,plc,PARTNER_VPN,174,4,False,False,Linux,jump_host,none,False,False,False,False
N01976,host,PARTNER_VPN,175,4,True,False,Unknown,domain_controller,low,False,False,True,False
N01977,db,PARTNER_VPN,176,2,True,False,CiscoIOS,idp,high,False,False,False,False
N01978,plc,PARTNER_VPN,177,4,False,False,CiscoIOS,app,high,False,False,False,True
N01979,plc,PARTNER_VPN,178,2,True,False,Unknown,idp,none,False,False,False,False
N01980,proxy,PARTNER_VPN,179,3,True,False,Unknown,backup,medium,False,False,False,False
N01981,iot,PARTNER_VPN,170,3,False,True,Windows,database,none,False,False,False,False
N01982,iot,PARTNER_VPN,171,1,False,False,Unknown,monitoring,none,False,False,False,False
N01983,cloud_resource,PARTNER_VPN,172,3,False,False,Embedded,database,low,False,False,False,False
N01984,router,PARTNER_VPN,173,4,False,False,Windows,hmi,low,False,False,True,False
N01985,proxy,PARTNER_VPN,174,3,False,False,Embedded,hmi,low,False,False,False,False
N01986,app,PARTNER_VPN,175,4,True,False,Unknown,idp,medium,False,False,False,False
N01987,app,PARTNER_VPN,176,4,False,False,Windows,email,medium,False,False,True,False
N01988,svc_account,PARTNER_VPN,177,1,False,False,Linux,idp,low,False,False,False,False
N01989,iot,PARTNER_VPN,178,5,True,False,Linux,email,high,False,True,False,False
N01990,app,PARTNER_VPN,179,3,True,False,Windows,email,low,False,False,False,False
N01991,proxy,PARTNER_VPN,170,4,True,False,Unknown,web,none,False,False,False,False
N01992,router,PARTNER_VPN,171,4,False,True,Windows,database,high,False,False,False,False
N01993,app,PARTNER_VPN,172,3,True,False,Linux,monitoring,low,False,False,False,False
N01994,plc,PARTNER_VPN,173,1,False,False,ESXi,database,high,True,False,False,False
N01995,db,PARTNER_VPN,174,1,True,False,Unknown,hmi,none,False,False,False,False
N01996,host,PARTNER_VPN,175,2,True,False,CiscoIOS,domain_controller,low,False,False,False,False
N01997,app,PARTNER_VPN,176,3,True,False,CiscoIOS,monitoring,low,False,False,False,False
N01998,app,PARTNER_VPN,177,1,True,True,Linux,monitoring,high,False,False,False,False
N01999,plc,PARTNER_VPN,178,2,True,False,Linux,app,low,False,False,True,False
N02000,proxy,PARTNER_VPN,179,5,True,False,Linux,backup,medium,False,True,False,False
