eid,src,dst,egde_class,relation,direction,port_proto,zone_crossing,guarded_by,detection_prob,exploitability,lat_move,policy_violation,misconfig_source_rule,misconfig_effect
E009803,N00355,N00382,L0->L1,mgmt,bidirectional,443/tcp,0,fw_basic,0.493,0.762,0.556,0,,
E009804,N00355,N00409,L0->L1,api,inbound,445/tcp,0,fw_strict,0.298,0.968,0.623,0,,
E009805,N00458,N00309,L1->L2,api,inbound,443/tcp,0,fw_strict,0.05,0.862,0.414,0,,
E009806,N00458,N00464,L1->L2,api,inbound,3389/tcp,0,fw_basic,0.584,0.749,0.486,0,,
E009807,N00455,N00309,L1->L2,api,bidirectional,80/tcp,0,fw_basic,0.614,0.603,0.388,0,,
E009808,N00455,N00464,L1->L2,api,inbound,445/tcp,0,fw_basic,0.282,0.529,0.806,0,,
E009809,N00334,N00309,L1->L2,mgmt,outbound,443/tcp,0,fw_strict,0.474,0.405,0.757,0,,
E009810,N00334,N00464,L1->L2,api,bidirectional,22/tcp,0,fw_basic,0.124,0.526,0.284,0,,
E009811,N00382,N00309,L1->L2,network,inbound,445/tcp,0,microseg,0.36,0.67,0.256,0,,
E009812,N00382,N00464,L1->L2,network,outbound,443/tcp,0,fw_basic,0.427,0.827,0.266,0,,
E009813,N00409,N00309,L1->L2,network,bidirectional,445/tcp,0,none,0.558,0.717,0.673,0,,
E009814,N00409,N00464,L1->L2,network,bidirectional,80/tcp,0,fw_strict,0.648,0.886,0.089,0,,
E009815,N00309,N00311,L2->L3,rpc,bidirectional,445/tcp,0,fw_basic,0.681,0.852,0.56,0,,
E009816,N00309,N00442,L2->L3,api,inbound,80/tcp,0,fw_strict,0.358,0.305,0.736,0,,
E009817,N00309,N00318,L2->L3,network,bidirectional,443/tcp,0,microseg,0.518,0.344,0.709,0,,
E009818,N00464,N00311,L2->L3,rpc,outbound,443/tcp,0,fw_basic,0.438,0.928,0.272,0,,
E009819,N00464,N00442,L2->L3,rpc,outbound,53/udp,0,none,0.445,0.812,0.404,0,,
E009820,N00464,N00318,L2->L3,mgmt,bidirectional,22/tcp,0,microseg,0.58,0.48,0.458,0,,
E009821,N00311,N00468,L3->L4,api,inbound,22/tcp,0,none,0.342,0.55,0.181,0,,
E009822,N00311,N00407,L3->L4,db_conn,inbound,3389/tcp,0,fw_strict,0.655,0.857,0.301,0,,
E009823,N00311,N00473,L3->L4,rpc,outbound,443/tcp,0,none,0.38,0.521,0.153,0,,
E009824,N00311,N00368,L3->L4,network,outbound,53/udp,0,fw_basic,0.389,0.668,0.627,0,,
E009825,N00311,N00481,L3->L4,network,bidirectional,443/tcp,0,fw_basic,0.265,0.67,0.988,0,,
E009826,N00442,N00468,L3->L4,api,outbound,443/tcp,0,fw_strict,0.694,0.999,0.624,0,,
E009827,N00442,N00407,L3->L4,api,inbound,53/udp,0,microseg,0.318,0.94,0.359,0,,
E009828,N00442,N00473,L3->L4,api,inbound,445/tcp,0,fw_strict,0.595,0.632,0.225,0,,
E009829,N00442,N00368,L3->L4,network,bidirectional,80/tcp,0,none,0.0,0.641,0.873,0,,
E009830,N00442,N00481,L3->L4,network,outbound,443/tcp,0,none,0.019,0.342,0.685,0,,
E009831,N00318,N00468,L3->L4,mgmt,inbound,3389/tcp,0,microseg,0.388,0.668,0.3,0,,
E009832,N00318,N00407,L3->L4,network,bidirectional,445/tcp,0,fw_basic,0.574,0.494,0.872,0,,
E009833,N00318,N00473,L3->L4,api,inbound,80/tcp,0,fw_strict,0.607,0.383,0.192,0,,
E009834,N00318,N00368,L3->L4,db_conn,inbound,80/tcp,0,fw_strict,0.213,0.741,0.551,0,,
E009835,N00318,N00481,L3->L4,db_conn,bidirectional,53/udp,0,microseg,0.183,0.321,0.958,0,,
E009836,N00468,N00477,L4->T,rpc,inbound,22/tcp,0,fw_basic,0.399,0.859,0.492,0,,
E009837,N00407,N00477,L4->T,db_conn,outbound,445/tcp,0,none,0.538,0.51,0.752,0,,
E009838,N00473,N00477,L4->T,db_conn,bidirectional,22/tcp,0,microseg,0.313,0.839,0.746,0,,
E009839,N00368,N00477,L4->T,db_conn,inbound,445/tcp,0,none,0.548,0.729,0.172,0,,
E009840,N00481,N00477,L4->T,api,outbound,22/tcp,0,fw_basic,0.283,0.724,0.962,0,,
E009841,N00355,N00458,L0->L1,db_conn,outbound,53/udp,0,fw_strict,0.245,0.702,0.864,0,,
E009842,N00355,N00455,L0->L1,db_conn,inbound,445/tcp,0,fw_basic,0.361,0.631,0.558,0,,
E009843,N00355,N00334,L0->L1,network,outbound,445/tcp,0,fw_strict,0.3,0.894,0.953,0,,
E009844,N00355,N00382,L0->L1,api,inbound,80/tcp,0,none,0.103,0.881,0.011,0,,
E009845,N00355,N00409,L0->L1,rpc,outbound,22/tcp,0,fw_basic,0.549,0.745,0.282,0,,
E009846,N00458,N00309,L1->L2,network,inbound,80/tcp,0,fw_strict,0.0,0.982,0.464,0,,
E009847,N00458,N00464,L1->L2,network,bidirectional,3389/tcp,0,fw_basic,0.057,0.752,0.112,0,,
E009848,N00455,N00309,L1->L2,rpc,outbound,443/tcp,0,microseg,0.31,0.575,0.352,0,,
E009849,N00455,N00464,L1->L2,rpc,inbound,53/udp,0,none,0.476,0.333,0.347,0,,
E009850,N00334,N00309,L1->L2,mgmt,inbound,80/tcp,0,fw_basic,0.225,0.416,0.446,0,,
E009851,N00334,N00464,L1->L2,rpc,bidirectional,3389/tcp,0,fw_strict,0.676,0.5,0.164,0,,
E009852,N00382,N00309,L1->L2,db_conn,bidirectional,22/tcp,0,fw_strict,0.611,0.945,0.813,0,,
E009853,N00382,N00464,L1->L2,mgmt,outbound,443/tcp,0,microseg,0.147,0.849,0.998,0,,
E009854,N00409,N00309,L1->L2,mgmt,outbound,3389/tcp,0,none,0.041,0.778,0.584,0,,
E009855,N00409,N00464,L1->L2,network,outbound,443/tcp,0,fw_basic,0.663,0.784,0.187,0,,
E009856,N00309,N00311,L2->L3,db_conn,outbound,22/tcp,0,microseg,0.041,0.626,0.974,0,,
E009857,N00309,N00442,L2->L3,api,bidirectional,22/tcp,0,microseg,0.659,0.698,0.236,0,,
E009858,N00309,N00318,L2->L3,rpc,bidirectional,443/tcp,0,fw_basic,0.336,0.516,0.361,0,,
E009859,N00464,N00311,L2->L3,network,inbound,445/tcp,0,fw_basic,0.477,0.945,0.302,0,,
E009860,N00464,N00442,L2->L3,db_conn,outbound,80/tcp,0,none,0.212,0.583,0.116,0,,
E009861,N00464,N00318,L2->L3,mgmt,outbound,443/tcp,0,microseg,0.212,0.831,0.392,1,,
E009862,N00311,N00468,L3->L4,rpc,inbound,53/udp,0,fw_basic,0.371,0.338,0.467,0,,
E009863,N00311,N00407,L3->L4,mgmt,bidirectional,53/udp,0,fw_basic,0.102,0.417,0.902,0,,
E009864,N00311,N00473,L3->L4,rpc,bidirectional,80/tcp,0,none,0.64,0.628,0.774,0,,
E009865,N00311,N00368,L3->L4,mgmt,outbound,53/udp,0,none,0.089,0.967,0.614,1,,
E009866,N00311,N00481,L3->L4,api,inbound,80/tcp,0,fw_basic,0.199,0.312,0.077,0,,
E009867,N00442,N00468,L3->L4,api,bidirectional,445/tcp,0,fw_strict,0.641,0.584,0.239,0,,
E009868,N00442,N00407,L3->L4,db_conn,inbound,445/tcp,0,fw_basic,0.273,0.793,0.277,0,,
E009869,N00442,N00473,L3->L4,db_conn,outbound,3389/tcp,0,microseg,0.587,0.857,0.238,0,,
E009870,N00442,N00368,L3->L4,network,inbound,445/tcp,0,microseg,0.14,0.365,0.99,0,,
E009871,N00442,N00481,L3->L4,db_conn,outbound,443/tcp,0,fw_strict,0.523,0.998,0.372,1,,
E009872,N00318,N00468,L3->L4,api,outbound,445/tcp,0,fw_basic,0.407,0.986,0.624,0,,
E009873,N00318,N00407,L3->L4,api,outbound,443/tcp,0,fw_basic,0.673,0.68,0.096,0,,
E009874,N00318,N00473,L3->L4,db_conn,outbound,22/tcp,0,fw_strict,0.42,0.39,0.914,0,,
E009875,N00318,N00368,L3->L4,mgmt,inbound,445/tcp,0,none,0.687,0.41,0.835,0,,
E009876,N00318,N00481,L3->L4,mgmt,outbound,3389/tcp,0,fw_strict,0.384,0.509,0.637,0,,
E009877,N00468,N00500,L4->T,rpc,outbound,53/udp,0,fw_strict,0.477,0.375,0.427,0,,
E009878,N00407,N00500,L4->T,db_conn,outbound,80/tcp,0,none,0.335,0.837,0.78,0,,
E009879,N00473,N00500,L4->T,network,bidirectional,22/tcp,0,fw_basic,0.385,0.754,0.845,0,,
E009880,N00368,N00500,L4->T,api,bidirectional,80/tcp,0,fw_strict,0.339,0.935,0.016,0,,
E009881,N00481,N00500,L4->T,rpc,inbound,53/udp,0,fw_strict,0.645,0.33,0.047,0,,
E009882,N00373,N00458,L0->L1,api,inbound,443/tcp,0,microseg,0.474,0.687,0.463,0,,
E009883,N00373,N00455,L0->L1,network,outbound,445/tcp,0,fw_basic,0.608,0.319,0.944,0,,
E009884,N00373,N00334,L0->L1,api,bidirectional,445/tcp,0,microseg,0.33,0.85,0.262,0,,
E009885,N00373,N00382,L0->L1,network,inbound,22/tcp,0,microseg,0.482,0.452,0.206,0,,
E009886,N00373,N00409,L0->L1,rpc,inbound,53/udp,0,microseg,0.23,0.669,0.977,0,,
E009887,N00458,N00309,L1->L2,network,inbound,443/tcp,0,microseg,0.389,0.991,0.037,0,,
E009888,N00458,N00464,L1->L2,mgmt,bidirectional,3389/tcp,0,fw_strict,0.447,0.822,0.988,0,,
E009889,N00455,N00309,L1->L2,db_conn,bidirectional,443/tcp,0,none,0.652,0.331,0.869,0,,
E009890,N00455,N00464,L1->L2,network,outbound,22/tcp,0,microseg,0.48,0.487,0.271,0,,
E009891,N00334,N00309,L1->L2,rpc,inbound,3389/tcp,0,microseg,0.267,0.345,0.093,0,,
E009892,N00334,N00464,L1->L2,api,bidirectional,445/tcp,0,fw_strict,0.356,0.387,0.413,0,,
E009893,N00382,N00309,L1->L2,rpc,outbound,443/tcp,0,fw_basic,0.475,0.5,0.554,0,,
E009894,N00382,N00464,L1->L2,mgmt,outbound,80/tcp,0,none,0.259,0.331,0.293,0,,
E009895,N00409,N00309,L1->L2,db_conn,inbound,445/tcp,0,microseg,0.354,0.818,0.124,0,,
E009896,N00409,N00464,L1->L2,api,outbound,53/udp,0,fw_strict,0.364,0.803,0.748,0,,
E009897,N00309,N00311,L2->L3,rpc,inbound,443/tcp,0,microseg,0.256,0.338,0.87,0,,
E009898,N00309,N00442,L2->L3,api,outbound,443/tcp,0,fw_basic,0.196,0.487,0.67,0,,
E009899,N00309,N00318,L2->L3,network,bidirectional,22/tcp,0,fw_strict,0.565,0.528,0.332,0,,
E009900,N00464,N00311,L2->L3,rpc,bidirectional,443/tcp,0,fw_strict,0.553,0.61,0.839,0,,
E009901,N00464,N00442,L2->L3,mgmt,bidirectional,445/tcp,0,fw_basic,0.295,0.714,0.633,0,,
E009902,N00464,N00318,L2->L3,rpc,outbound,22/tcp,0,microseg,0.453,0.796,0.791,0,,
E009903,N00311,N00468,L3->L4,mgmt,bidirectional,445/tcp,0,fw_basic,0.401,0.694,0.573,1,,
E009904,N00311,N00407,L3->L4,db_conn,inbound,53/udp,0,fw_basic,0.591,0.518,0.255,0,,
E009905,N00311,N00473,L3->L4,rpc,inbound,3389/tcp,0,fw_basic,0.42,0.644,0.477,0,,
E009906,N00311,N00368,L3->L4,rpc,inbound,22/tcp,0,fw_strict,0.69,0.896,0.082,0,,
E009907,N00311,N00481,L3->L4,api,outbound,80/tcp,0,microseg,0.3,0.97,0.002,0,,
E009908,N00442,N00468,L3->L4,mgmt,outbound,53/udp,0,none,0.226,0.813,0.08,0,,
E009909,N00442,N00407,L3->L4,mgmt,inbound,80/tcp,0,fw_basic,0.261,0.851,0.461,0,,
E009910,N00442,N00473,L3->L4,api,inbound,53/udp,0,fw_strict,0.37,0.985,0.98,0,,
E009911,N00442,N00368,L3->L4,rpc,bidirectional,53/udp,0,fw_basic,0.114,0.433,0.489,0,,
E009912,N00442,N00481,L3->L4,api,inbound,80/tcp,0,none,0.014,0.356,0.755,0,,
E009913,N00318,N00468,L3->L4,db_conn,outbound,443/tcp,0,microseg,0.105,0.639,0.768,0,,
E009914,N00318,N00407,L3->L4,rpc,bidirectional,3389/tcp,0,fw_strict,0.486,0.635,0.486,0,,
E009915,N00318,N00473,L3->L4,api,bidirectional,443/tcp,0,none,0.497,0.882,0.596,0,,
E009916,N00318,N00368,L3->L4,db_conn,inbound,3389/tcp,0,fw_strict,0.374,0.665,0.758,0,,
E009917,N00318,N00481,L3->L4,mgmt,inbound,53/udp,0,fw_strict,0.41,0.946,0.851,0,,
E009918,N00468,N00284,L4->T,rpc,inbound,53/udp,0,microseg,0.456,0.892,0.58,0,,
E009919,N00407,N00284,L4->T,db_conn,bidirectional,445/tcp,0,fw_strict,0.055,0.796,0.917,0,,
E009920,N00473,N00284,L4->T,mgmt,outbound,3389/tcp,0,none,0.394,0.74,0.923,0,,
E009921,N00368,N00284,L4->T,network,outbound,22/tcp,0,fw_strict,0.495,0.947,0.791,0,,
E009922,N00481,N00284,L4->T,db_conn,inbound,3389/tcp,0,microseg,0.612,0.536,0.476,0,,
E009923,N00373,N00458,L0->L1,network,outbound,53/udp,0,none,0.428,0.455,0.958,0,,
E009924,N00373,N00455,L0->L1,db_conn,bidirectional,80/tcp,0,none,0.105,0.758,0.913,0,,
E009925,N00373,N00334,L0->L1,network,outbound,22/tcp,0,microseg,0.243,0.893,0.215,0,,
E009926,N00373,N00382,L0->L1,network,bidirectional,53/udp,0,fw_strict,0.148,0.808,0.539,0,,
E009927,N00373,N00409,L0->L1,api,outbound,3389/tcp,0,none,0.438,0.361,0.484,0,,
E009928,N00458,N00309,L1->L2,db_conn,inbound,53/udp,0,fw_basic,0.235,0.541,0.154,0,,
E009929,N00458,N00464,L1->L2,mgmt,bidirectional,53/udp,0,fw_basic,0.042,0.647,0.419,0,,
E009930,N00455,N00309,L1->L2,rpc,outbound,443/tcp,0,none,0.046,0.71,0.661,0,,
E009931,N00455,N00464,L1->L2,network,bidirectional,3389/tcp,0,microseg,0.349,0.594,0.318,0,,
E009932,N00334,N00309,L1->L2,db_conn,bidirectional,53/udp,0,fw_basic,0.098,0.63,0.06,0,,
E009933,N00334,N00464,L1->L2,db_conn,inbound,22/tcp,0,fw_basic,0.005,0.372,0.89,0,,
E009934,N00382,N00309,L1->L2,api,inbound,443/tcp,0,none,0.366,0.677,0.146,0,,
E009935,N00382,N00464,L1->L2,api,inbound,445/tcp,0,fw_basic,0.422,0.994,0.645,0,,
E009936,N00409,N00309,L1->L2,mgmt,inbound,22/tcp,0,microseg,0.176,0.746,0.894,0,,
E009937,N00409,N00464,L1->L2,db_conn,bidirectional,22/tcp,0,microseg,0.079,0.54,0.451,0,,
E009938,N00309,N00311,L2->L3,db_conn,bidirectional,445/tcp,0,fw_basic,0.665,0.589,0.091,0,,
E009939,N00309,N00442,L2->L3,mgmt,inbound,3389/tcp,0,microseg,0.006,0.38,0.746,1,,
E009940,N00309,N00318,L2->L3,network,bidirectional,80/tcp,0,fw_strict,0.3,0.739,0.93,0,,
E009941,N00464,N00311,L2->L3,network,outbound,3389/tcp,0,fw_strict,0.455,0.769,0.025,0,,
E009942,N00464,N00442,L2->L3,network,bidirectional,3389/tcp,0,microseg,0.28,0.313,0.676,0,,
E009943,N00464,N00318,L2->L3,mgmt,outbound,445/tcp,0,microseg,0.338,0.993,0.733,0,,
E009944,N00311,N00468,L3->L4,api,bidirectional,80/tcp,0,fw_basic,0.203,0.34,0.794,0,,
E009945,N00311,N00407,L3->L4,network,outbound,445/tcp,0,fw_strict,0.47,0.36,0.68,0,,
E009946,N00311,N00473,L3->L4,network,bidirectional,443/tcp,0,microseg,0.651,0.452,0.395,0,,
E009947,N00311,N00368,L3->L4,rpc,bidirectional,3389/tcp,0,fw_basic,0.539,0.5,0.071,0,,
E009948,N00311,N00481,L3->L4,api,outbound,22/tcp,0,fw_strict,0.641,0.366,0.006,0,,
E009949,N00442,N00468,L3->L4,api,inbound,445/tcp,0,fw_basic,0.571,0.308,0.035,0,,
E009950,N00442,N00407,L3->L4,mgmt,bidirectional,443/tcp,0,fw_strict,0.424,0.908,0.899,0,,
E009951,N00442,N00473,L3->L4,mgmt,inbound,53/udp,0,none,0.07,0.693,0.105,0,,
E009952,N00442,N00368,L3->L4,rpc,bidirectional,3389/tcp,0,microseg,0.136,0.441,0.463,0,,
E009953,N00442,N00481,L3->L4,rpc,outbound,445/tcp,0,none,0.223,0.927,0.395,0,,
E009954,N00318,N00468,L3->L4,api,inbound,22/tcp,0,none,0.634,0.499,0.548,0,,
E009955,N00318,N00407,L3->L4,mgmt,inbound,53/udp,0,fw_strict,0.635,0.72,0.594,0,,
E009956,N00318,N00473,L3->L4,network,bidirectional,80/tcp,0,fw_basic,0.165,0.45,0.453,0,,
E009957,N00318,N00368,L3->L4,api,inbound,80/tcp,0,fw_strict,0.173,0.987,0.136,0,,
E009958,N00318,N00481,L3->L4,network,outbound,443/tcp,0,microseg,0.342,0.686,0.849,0,,
E009959,N00468,N00295,L4->T,mgmt,bidirectional,22/tcp,0,fw_basic,0.273,0.96,0.997,0,,
E009960,N00407,N00295,L4->T,rpc,bidirectional,22/tcp,0,microseg,0.237,0.884,0.106,0,,
E009961,N00473,N00295,L4->T,mgmt,inbound,53/udp,0,fw_basic,0.017,0.539,0.675,0,,
E009962,N00368,N00295,L4->T,mgmt,inbound,445/tcp,0,microseg,0.562,0.536,0.768,0,,
E009963,N00481,N00295,L4->T,network,outbound,445/tcp,0,fw_basic,0.52,0.541,0.402,0,,
E009964,N00373,N00458,L0->L1,api,outbound,80/tcp,0,microseg,0.159,0.899,0.719,0,,
E009965,N00373,N00455,L0->L1,rpc,inbound,22/tcp,0,none,0.037,0.825,0.815,0,,
E009966,N00373,N00334,L0->L1,db_conn,bidirectional,53/udp,0,microseg,0.095,0.758,0.558,0,,
E009967,N00373,N00382,L0->L1,db_conn,bidirectional,445/tcp,0,fw_strict,0.477,0.956,0.778,0,,
E009968,N00373,N00409,L0->L1,rpc,inbound,445/tcp,0,fw_basic,0.17,0.94,0.042,1,,
E009969,N00458,N00309,L1->L2,network,outbound,443/tcp,0,microseg,0.299,0.619,0.034,0,,
E009970,N00458,N00464,L1->L2,rpc,outbound,445/tcp,0,fw_strict,0.502,0.654,0.986,0,,
E009971,N00455,N00309,L1->L2,api,outbound,445/tcp,0,none,0.344,0.394,0.792,0,,
E009972,N00455,N00464,L1->L2,api,outbound,3389/tcp,0,fw_strict,0.03,0.686,0.204,0,,
E009973,N00334,N00309,L1->L2,rpc,outbound,53/udp,0,fw_strict,0.297,0.88,0.344,0,,
E009974,N00334,N00464,L1->L2,api,inbound,445/tcp,0,fw_basic,0.481,0.713,0.037,0,,
E009975,N00382,N00309,L1->L2,api,inbound,80/tcp,0,none,0.314,0.371,0.373,1,,
E009976,N00382,N00464,L1->L2,rpc,bidirectional,53/udp,0,microseg,0.137,0.906,0.12,0,,
E009977,N00409,N00309,L1->L2,network,bidirectional,443/tcp,0,fw_strict,0.283,0.314,0.948,0,,
E009978,N00409,N00464,L1->L2,mgmt,bidirectional,22/tcp,0,microseg,0.361,0.702,0.132,0,,
E009979,N00309,N00311,L2->L3,api,outbound,53/udp,0,fw_strict,0.687,0.691,0.91,0,,
E009980,N00309,N00442,L2->L3,network,outbound,3389/tcp,0,fw_basic,0.553,0.348,0.609,0,,
E009981,N00309,N00318,L2->L3,rpc,inbound,3389/tcp,0,fw_strict,0.369,0.961,0.69,0,,
E009982,N00464,N00311,L2->L3,rpc,inbound,445/tcp,0,fw_strict,0.546,0.629,0.523,0,,
E009983,N00464,N00442,L2->L3,rpc,inbound,80/tcp,0,none,0.032,0.371,0.492,0,,
E009984,N00464,N00318,L2->L3,mgmt,inbound,22/tcp,0,fw_basic,0.42,0.549,0.9,0,,
E009985,N00311,N00468,L3->L4,rpc,outbound,3389/tcp,0,none,0.48,0.791,0.957,0,,
E009986,N00311,N00407,L3->L4,rpc,outbound,80/tcp,0,fw_basic,0.673,0.464,0.436,0,,
E009987,N00311,N00473,L3->L4,network,inbound,80/tcp,0,none,0.424,0.727,0.644,0,,
E009988,N00311,N00368,L3->L4,api,inbound,3389/tcp,0,fw_strict,0.4,0.615,0.923,0,,
E009989,N00311,N00481,L3->L4,db_conn,inbound,445/tcp,0,microseg,0.204,0.627,0.42,0,,
E009990,N00442,N00468,L3->L4,network,inbound,53/udp,0,microseg,0.484,0.763,0.237,0,,
E009991,N00442,N00407,L3->L4,mgmt,bidirectional,53/udp,0,none,0.51,0.719,0.983,0,,
E009992,N00442,N00473,L3->L4,db_conn,inbound,445/tcp,0,none,0.416,0.909,0.552,0,,
E009993,N00442,N00368,L3->L4,db_conn,outbound,53/udp,0,none,0.124,0.834,0.832,1,,
E009994,N00442,N00481,L3->L4,mgmt,outbound,3389/tcp,0,fw_basic,0.269,0.773,0.286,0,,
E009995,N00318,N00468,L3->L4,db_conn,outbound,53/udp,0,none,0.038,0.739,0.339,0,,
E009996,N00318,N00407,L3->L4,mgmt,bidirectional,22/tcp,0,none,0.533,0.585,0.213,0,,
E009997,N00318,N00473,L3->L4,network,outbound,445/tcp,0,none,0.607,0.801,0.392,0,,
E009998,N00318,N00368,L3->L4,rpc,bidirectional,3389/tcp,0,fw_basic,0.136,0.407,0.185,0,,
E009999,N00318,N00481,L3->L4,db_conn,inbound,445/tcp,0,none,0.238,0.939,0.555,0,,
E010000,N00468,N00328,L4->T,mgmt,bidirectional,3389/tcp,0,microseg,0.167,0.444,0.333,0,,
E010001,N00407,N00328,L4->T,api,bidirectional,445/tcp,0,none,0.5,0.376,0.521,0,,
E010002,N00473,N00328,L4->T,api,inbound,22/tcp,0,fw_strict,0.037,0.661,0.58,0,,
E010003,N00368,N00328,L4->T,rpc,outbound,22/tcp,0,fw_strict,0.555,0.342,0.965,0,,
E010004,N00481,N00328,L4->T,api,outbound,22/tcp,0,fw_strict,0.244,0.831,0.027,0,,
E010005,N00373,N00458,L0->L1,network,inbound,3389/tcp,0,microseg,0.676,0.851,0.358,0,,
E010006,N00373,N00455,L0->L1,mgmt,inbound,3389/tcp,0,fw_strict,0.352,0.536,0.16,0,,
E010007,N00373,N00334,L0->L1,api,inbound,3389/tcp,0,fw_strict,0.431,0.759,0.829,0,,
E010008,N00373,N00382,L0->L1,network,bidirectional,80/tcp,0,none,0.151,0.976,0.644,0,,
E010009,N00373,N00409,L0->L1,rpc,inbound,53/udp,0,microseg,0.049,0.667,0.546,0,,
E010010,N00458,N00309,L1->L2,db_conn,bidirectional,443/tcp,0,none,0.198,0.496,0.632,1,,
E010011,N00458,N00464,L1->L2,api,outbound,443/tcp,0,microseg,0.451,0.883,0.49,1,,
E010012,N00455,N00309,L1->L2,mgmt,outbound,3389/tcp,0,fw_basic,0.334,0.898,0.441,0,,
E010013,N00455,N00464,L1->L2,api,inbound,443/tcp,0,none,0.458,0.822,0.814,0,,
E010014,N00334,N00309,L1->L2,api,bidirectional,53/udp,0,none,0.02,0.883,0.74,0,,
E010015,N00334,N00464,L1->L2,network,inbound,3389/tcp,0,fw_strict,0.477,0.983,0.963,0,,
E010016,N00382,N00309,L1->L2,network,outbound,445/tcp,0,microseg,0.022,0.871,0.402,0,,
E010017,N00382,N00464,L1->L2,api,inbound,80/tcp,0,fw_strict,0.452,0.588,0.17,0,,
E010018,N00409,N00309,L1->L2,network,outbound,80/tcp,0,fw_basic,0.135,0.312,0.059,0,,
E010019,N00409,N00464,L1->L2,mgmt,bidirectional,3389/tcp,0,microseg,0.461,0.854,0.638,0,,
E010020,N00309,N00311,L2->L3,db_conn,bidirectional,22/tcp,0,none,0.126,0.379,0.538,0,,
E010021,N00309,N00442,L2->L3,mgmt,inbound,53/udp,0,none,0.689,0.893,0.93,0,,
E010022,N00309,N00318,L2->L3,network,inbound,22/tcp,0,none,0.554,0.425,0.272,0,,
E010023,N00464,N00311,L2->L3,rpc,outbound,22/tcp,0,microseg,0.51,0.594,0.295,0,,
E010024,N00464,N00442,L2->L3,mgmt,bidirectional,22/tcp,0,none,0.17,0.733,0.571,0,,
E010025,N00464,N00318,L2->L3,rpc,outbound,22/tcp,0,fw_basic,0.28,0.453,0.272,0,,
E010026,N00311,N00468,L3->L4,api,bidirectional,443/tcp,0,fw_basic,0.321,0.428,0.127,0,,
E010027,N00311,N00407,L3->L4,network,outbound,53/udp,0,fw_strict,0.654,0.692,0.922,0,,
E010028,N00311,N00473,L3->L4,rpc,inbound,445/tcp,0,microseg,0.482,0.335,0.462,0,,
E010029,N00311,N00368,L3->L4,network,bidirectional,80/tcp,0,fw_basic,0.145,0.722,0.395,0,,
E010030,N00311,N00481,L3->L4,rpc,inbound,80/tcp,0,microseg,0.682,0.364,0.055,0,,
E010031,N00442,N00468,L3->L4,rpc,outbound,3389/tcp,0,microseg,0.401,0.933,0.49,0,,
E010032,N00442,N00407,L3->L4,network,outbound,445/tcp,0,none,0.128,0.501,0.851,0,,
E010033,N00442,N00473,L3->L4,mgmt,inbound,80/tcp,0,none,0.607,0.881,0.41,0,,
E010034,N00442,N00368,L3->L4,network,inbound,22/tcp,0,microseg,0.104,0.542,0.442,0,,
E010035,N00442,N00481,L3->L4,network,outbound,80/tcp,0,none,0.607,0.828,0.646,0,,
E010036,N00318,N00468,L3->L4,rpc,inbound,445/tcp,0,none,0.577,0.414,0.604,0,,
E010037,N00318,N00407,L3->L4,db_conn,inbound,80/tcp,0,none,0.302,0.758,0.505,0,,
E010038,N00318,N00473,L3->L4,network,outbound,445/tcp,0,fw_strict,0.249,0.387,0.137,0,,
E010039,N00318,N00368,L3->L4,api,outbound,80/tcp,0,microseg,0.214,0.962,0.552,0,,
E010040,N00318,N00481,L3->L4,network,inbound,445/tcp,0,none,0.167,0.601,0.314,0,,
E010041,N00468,N00354,L4->T,api,outbound,53/udp,0,fw_strict,0.465,0.886,0.259,0,,
E010042,N00407,N00354,L4->T,db_conn,bidirectional,445/tcp,0,microseg,0.696,0.817,0.958,0,,
E010043,N00473,N00354,L4->T,mgmt,outbound,3389/tcp,0,fw_strict,0.578,0.897,0.097,0,,
E010044,N00368,N00354,L4->T,mgmt,outbound,22/tcp,0,microseg,0.044,0.854,0.896,0,,
E010045,N00481,N00354,L4->T,db_conn,bidirectional,22/tcp,0,fw_strict,0.357,0.822,0.832,0,,
E010046,N00373,N00458,L0->L1,mgmt,outbound,53/udp,0,microseg,0.042,0.843,0.981,0,,
E010047,N00373,N00455,L0->L1,db_conn,bidirectional,445/tcp,0,microseg,0.557,0.718,0.922,0,,
E010048,N00373,N00334,L0->L1,mgmt,inbound,445/tcp,0,fw_basic,0.071,0.801,0.703,0,,
E010049,N00373,N00382,L0->L1,rpc,outbound,22/tcp,0,fw_strict,0.618,0.415,0.371,0,,
E010050,N00373,N00409,L0->L1,rpc,outbound,443/tcp,0,fw_basic,0.061,0.686,0.858,0,,
E010051,N00458,N00309,L1->L2,rpc,bidirectional,443/tcp,0,fw_basic,0.291,0.405,0.423,0,,
E010052,N00458,N00464,L1->L2,rpc,bidirectional,3389/tcp,0,none,0.495,0.741,0.452,0,,
E010053,N00455,N00309,L1->L2,mgmt,inbound,80/tcp,0,fw_strict,0.514,0.943,0.33,0,,
E010054,N00455,N00464,L1->L2,mgmt,bidirectional,53/udp,0,none,0.562,0.978,0.07,0,,
E010055,N00334,N00309,L1->L2,db_conn,outbound,445/tcp,0,fw_strict,0.201,0.815,0.573,0,,
E010056,N00334,N00464,L1->L2,network,bidirectional,443/tcp,0,fw_basic,0.397,0.482,0.482,0,,
E010057,N00382,N00309,L1->L2,mgmt,bidirectional,53/udp,0,fw_strict,0.304,0.349,0.466,0,,
